0,1,2,_source,_url,_table_type,Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Top Team Scorer,Goalkeeper,Notes,_table_id,Round,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,xG,xGA,xGD,xGD/90,Wk,xG.1
2.0,Wojciech Szczęsny • Poland,2.8,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Andries Noppert • Netherlands,2.5,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Thibaut Courtois • Belgium,2.1,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,Mohammed Al-Owais • Saudi Arabia,1.8,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Hugo Lloris • France,1.7,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Aymen Dahmen • Tunisia,1.4,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Shūichi Gonda • Japan,1.3,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Devis Epassy • Cameroon,1.0,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sergio Rochet • Uruguay,1.0,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,Wojciech Szczęsny • Poland,0.7,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,Thibaut Courtois • Belgium,0.69,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,Mohammed Al-Owais • Saudi Arabia,0.59,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,Andries Noppert • Netherlands,0.5,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dominik Livaković • Croatia,0.5,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,Devis Epassy • Cameroon,0.49,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,Aymen Dahmen • Tunisia,0.46,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,Sergio Rochet • Uruguay,0.34,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,Shūichi Gonda • Japan,0.33,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,Hugo Lloris • France,0.28,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,commented,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,1,nl Netherlands,3.0,2.0,1.0,0.0,5.0,1.0,4.0,7.0,,,→ Round of 16,results202211A_overall,,,,,,,,,,,,2.4,2.7,-0.3,-0.11,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,2,sn Senegal,3.0,2.0,0.0,1.0,5.0,4.0,1.0,6.0,,,→ Round of 16,results202211A_overall,,,,,,,,,,,,3.8,2.5,1.3,0.43,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,3,ec Ecuador,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,,,,results202211A_overall,,,,,,,,,,,,3.7,2.6,1.2,0.39,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,4,qa Qatar,3.0,0.0,0.0,3.0,1.0,7.0,-6.0,0.0,,,,results202211A_overall,,,,,,,,,,,,1.4,3.5,-2.1,-0.71,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,1,eng England,3.0,2.0,1.0,0.0,9.0,2.0,7.0,7.0,,,→ Round of 16,results202211B_overall,,,,,,,,,,,,5.2,2.3,2.9,0.97,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,2,us United States,3.0,1.0,2.0,0.0,2.0,1.0,1.0,5.0,,,→ Round of 16,results202211B_overall,,,,,,,,,,,,2.6,2.7,-0.1,-0.03,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,3,ir IR Iran,3.0,1.0,0.0,2.0,4.0,7.0,-3.0,3.0,,,,results202211B_overall,,,,,,,,,,,,3.2,4.2,-0.9,-0.32,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,4,wls Wales,3.0,0.0,1.0,2.0,1.0,6.0,-5.0,1.0,,,,results202211B_overall,,,,,,,,,,,,2.7,4.6,-1.9,-0.63,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,1,ar Argentina,3.0,2.0,0.0,1.0,5.0,2.0,3.0,6.0,,,→ Round of 16,results202211C_overall,,,,,,,,,,,,6.0,0.7,5.2,1.74,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,2,pl Poland,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,,,→ Round of 16,results202211C_overall,,,,,,,,,,,,2.8,5.9,-3.1,-1.04,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,3,mx Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,,,,results202211C_overall,,,,,,,,,,,,3.3,2.4,0.9,0.3,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,4,sa Saudi Arabia,3.0,1.0,0.0,2.0,3.0,5.0,-2.0,3.0,,,,results202211C_overall,,,,,,,,,,,,3.0,6.0,-3.0,-1.01,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,1,fr France,3.0,2.0,0.0,1.0,6.0,3.0,3.0,6.0,,,→ Round of 16,results202211D_overall,,,,,,,,,,,,7.2,1.6,5.5,1.85,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,2,au Australia,3.0,2.0,0.0,1.0,3.0,4.0,-1.0,6.0,,,→ Round of 16,results202211D_overall,,,,,,,,,,,,1.7,5.6,-3.9,-1.29,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,3,tn Tunisia,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,,,,results202211D_overall,,,,,,,,,,,,2.3,2.8,-0.5,-0.17,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,4,dk Denmark,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,,,,results202211D_overall,,,,,,,,,,,,2.7,3.9,-1.2,-0.39,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,1,jp Japan,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,,,→ Round of 16,results202211E_overall,,,,,,,,,,,,3.8,4.2,-0.4,-0.14,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,2,es Spain,3.0,1.0,1.0,1.0,9.0,3.0,6.0,4.0,,,→ Round of 16,results202211E_overall,,,,,,,,,,,,5.2,2.7,2.5,0.82,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,3,de Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,,,,results202211E_overall,,,,,,,,,,,,10.1,3.4,6.7,2.22,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,4,cr Costa Rica,3.0,1.0,0.0,2.0,3.0,11.0,-8.0,3.0,,,,results202211E_overall,,,,,,,,,,,,1.4,10.1,-8.7,-2.9,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,1,ma Morocco,3.0,2.0,1.0,0.0,4.0,1.0,3.0,7.0,,,→ Round of 16,results202211F_overall,,,,,,,,,,,,2.4,2.8,-0.5,-0.15,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,2,hr Croatia,3.0,1.0,2.0,0.0,4.0,1.0,3.0,5.0,,,→ Round of 16,results202211F_overall,,,,,,,,,,,,3.8,3.8,0.0,-0.01,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,3,be Belgium,3.0,1.0,1.0,1.0,1.0,2.0,-1.0,4.0,,,,results202211F_overall,,,,,,,,,,,,4.7,4.6,0.2,0.05,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,4,ca Canada,3.0,0.0,0.0,3.0,2.0,7.0,-5.0,0.0,,,,results202211F_overall,,,,,,,,,,,,4.2,3.9,0.3,0.11,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,1,br Brazil,3.0,2.0,0.0,1.0,3.0,1.0,2.0,6.0,,,→ Round of 16,results202211G_overall,,,,,,,,,,,,5.9,0.9,4.9,1.65,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,2,ch Switzerland,3.0,2.0,0.0,1.0,4.0,3.0,1.0,6.0,,,→ Round of 16,results202211G_overall,,,,,,,,,,,,4.4,3.1,1.4,0.45,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,3,cm Cameroon,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,,,,results202211G_overall,,,,,,,,,,,,3.4,5.8,-2.3,-0.78,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,4,rs Serbia,3.0,0.0,1.0,2.0,5.0,8.0,-3.0,1.0,,,,results202211G_overall,,,,,,,,,,,,3.4,7.3,-3.9,-1.32,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,1,pt Portugal,3.0,2.0,0.0,1.0,6.0,4.0,2.0,6.0,,,→ Round of 16,results202211H_overall,,,,,,,,,,,,4.6,3.9,0.7,0.24,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,2,kr Korea Republic,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,,,→ Round of 16,results202211H_overall,,,,,,,,,,,,4.1,3.5,0.6,0.19,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,3,uy Uruguay,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,,,,results202211H_overall,,,,,,,,,,,,3.7,3.5,0.1,0.05,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,4,gh Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,,,,results202211H_overall,,,,,,,,,,,,4.1,5.6,-1.4,-0.48,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,1,ar Argentina,7.0,4.0,2.0,1.0,15.0,8.0,7.0,14.0,Lionel Messi - 7,Emiliano Martínez,,results202210_overall,,,,,,,,,,,,15.1,4.6,10.4,1.49,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,,,,,,,,,,,,,,results202210_overall,,,,,,,,,,,,,,,,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,2,fr France,7.0,5.0,1.0,1.0,16.0,8.0,8.0,16.0,Kylian Mbappé - 8,Hugo Lloris,,results202210_overall,,,,,,,,,,,,13.8,9.9,3.9,0.55,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,,,,,,,,,,,,,,results202210_overall,,,,,,,,,,,,,,,,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,3,hr Croatia,7.0,2.0,4.0,1.0,8.0,7.0,1.0,10.0,Andrej Kramarić - 2,Dominik Livaković,,results202210_overall,,,,,,,,,,,,7.0,11.0,-4.0,-0.58,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,,,,,,,,,,,,,,results202210_overall,,,,,,,,,,,,,,,,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,4,ma Morocco,7.0,3.0,2.0,2.0,6.0,5.0,1.0,11.0,Youssef En-Nesyri - 2,Yassine Bounou,,results202210_overall,,,,,,,,,,,,6.6,7.4,-0.8,-0.12,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,,,,,,,,,,,,,,results202210_overall,,,,,,,,,,,,,,,,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,QF,nl Netherlands,5.0,3.0,2.0,0.0,10.0,4.0,6.0,11.0,Cody Gakpo - 3,Andries Noppert,,results202210_overall,,,,,,,,,,,,4.6,6.1,-1.5,-0.29,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,QF,eng England,5.0,3.0,1.0,1.0,13.0,4.0,9.0,10.0,"Bukayo Saka, Marcus Rashford - 3",Jordan Pickford,,results202210_overall,,,,,,,,,,,,8.6,4.0,4.6,0.91,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,QF,br Brazil,5.0,3.0,1.0,1.0,8.0,3.0,5.0,10.0,Richarlison - 3,Alisson,,results202210_overall,,,,,,,,,,,,12.0,2.0,9.9,1.98,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,QF,pt Portugal,5.0,3.0,0.0,2.0,12.0,6.0,6.0,9.0,Gonçalo Ramos - 3,Diogo Costa,,results202210_overall,,,,,,,,,,,,7.9,6.4,1.5,0.3,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,,,,,,,,,,,,,,results202210_overall,,,,,,,,,,,,,,,,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,R16,jp Japan,4.0,2.0,1.0,1.0,5.0,4.0,1.0,7.0,Ritsu Doan - 2,Shūichi Gonda,,results202210_overall,,,,,,,,,,,,5.0,5.7,-0.7,-0.17,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,R16,sn Senegal,4.0,2.0,0.0,2.0,5.0,7.0,-2.0,6.0,"Boulaye Dia, Ismaila Sarr... - 1",Edouard Mendy,,results202210_overall,,,,,,,,,,,,4.5,3.4,1.1,0.27,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,R16,au Australia,4.0,2.0,0.0,2.0,4.0,6.0,-2.0,6.0,"Mitchell Duke, Craig Goodwin... - 1",Mathew Ryan,,results202210_overall,,,,,,,,,,,,2.3,7.2,-4.9,-1.23,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,R16,ch Switzerland,4.0,2.0,0.0,2.0,5.0,9.0,-4.0,6.0,Breel Embolo - 2,Yann Sommer,,results202210_overall,,,,,,,,,,,,5.5,5.4,0.1,0.02,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,R16,es Spain,4.0,1.0,2.0,1.0,9.0,3.0,6.0,5.0,Álvaro Morata - 3,Unai Simón,,results202210_overall,,,,,,,,,,,,6.2,3.4,2.7,0.68,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,R16,us United States,4.0,1.0,2.0,1.0,3.0,4.0,-1.0,5.0,"Christian Pulisic, Timothy Weah... - 1",Matt Turner,,results202210_overall,,,,,,,,,,,,4.1,4.4,-0.3,-0.07,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,R16,pl Poland,4.0,1.0,1.0,2.0,3.0,5.0,-2.0,4.0,Robert Lewandowski - 2,Wojciech Szczęsny,,results202210_overall,,,,,,,,,,,,4.5,7.3,-2.7,-0.69,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,R16,kr Korea Republic,4.0,1.0,1.0,2.0,5.0,8.0,-3.0,4.0,Cho Gue-sung - 2,Kim Seung-gyu,,results202210_overall,,,,,,,,,,,,4.6,7.1,-2.5,-0.63,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,,,,,,,,,,,,,,results202210_overall,,,,,,,,,,,,,,,,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,de Germany,3.0,1.0,1.0,1.0,6.0,5.0,1.0,4.0,"Kai Havertz, Niclas Füllkrug - 2",Manuel Neuer,,results202210_overall,,,,,,,,,,,,10.1,3.4,6.7,2.22,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,ec Ecuador,3.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,Enner Valencia - 3,Hernán Galíndez,,results202210_overall,,,,,,,,,,,,3.7,2.6,1.2,0.39,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,cm Cameroon,3.0,1.0,1.0,1.0,4.0,4.0,0.0,4.0,Vincent Aboubakar - 2,Devis Epassy,,results202210_overall,,,,,,,,,,,,3.4,5.8,-2.3,-0.78,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,uy Uruguay,3.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,Giorgian De Arrascaeta - 2,Sergio Rochet,,results202210_overall,,,,,,,,,,,,3.7,3.5,0.1,0.05,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,tn Tunisia,3.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,Wahbi Khazri - 1,Aymen Dahmen,,results202210_overall,,,,,,,,,,,,2.3,2.8,-0.5,-0.17,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,mx Mexico,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,4.0,"Henry Martín, Luis Chávez - 1",Guillermo Ochoa,,results202210_overall,,,,,,,,,,,,3.3,2.4,0.9,0.3,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,be Belgium,3.0,1.0,1.0,1.0,1.0,2.0,-1.0,4.0,Michy Batshuayi - 1,Thibaut Courtois,,results202210_overall,,,,,,,,,,,,4.7,4.6,0.2,0.05,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,gh Ghana,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,3.0,Mohammed Kudus - 2,Lawrence Ati-Zigi,,results202210_overall,,,,,,,,,,,,4.1,5.6,-1.4,-0.48,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,sa Saudi Arabia,3.0,1.0,0.0,2.0,3.0,5.0,-2.0,3.0,Salem Al-Dawsari - 2,Mohammed Al-Owais,,results202210_overall,,,,,,,,,,,,3.0,6.0,-3.0,-1.01,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,ir IR Iran,3.0,1.0,0.0,2.0,4.0,7.0,-3.0,3.0,Mehdi Taremi - 2,Hossein Hosseini,,results202210_overall,,,,,,,,,,,,3.2,4.2,-0.9,-0.32,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,cr Costa Rica,3.0,1.0,0.0,2.0,3.0,11.0,-8.0,3.0,"Juan Pablo Vargas, Keysher Fuller... - 1",Keylor Navas,,results202210_overall,,,,,,,,,,,,1.4,10.1,-8.7,-2.9,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,dk Denmark,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,1.0,Andreas Christensen - 1,Kasper Schmeichel,,results202210_overall,,,,,,,,,,,,2.7,3.9,-1.2,-0.39,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,rs Serbia,3.0,0.0,1.0,2.0,5.0,8.0,-3.0,1.0,Aleksandar Mitrović - 2,Vanja Milinković-Savić,,results202210_overall,,,,,,,,,,,,3.4,7.3,-3.9,-1.32,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,wls Wales,3.0,0.0,1.0,2.0,1.0,6.0,-5.0,1.0,Gareth Bale - 1,Wayne Hennessey,,results202210_overall,,,,,,,,,,,,2.7,4.6,-1.9,-0.63,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,ca Canada,3.0,0.0,0.0,3.0,2.0,7.0,-5.0,0.0,Alphonso Davies - 1,Milan Borjan,,results202210_overall,,,,,,,,,,,,4.2,3.9,0.3,0.11,,
,,,1942_stats,https://fbref.com/en/comps/1/1942/1942-World-Cup-Stats,visible,GR,qa Qatar,3.0,0.0,0.0,3.0,1.0,7.0,-6.0,0.0,Mohammed Muntari - 1,Meshaal Barsham,,results202210_overall,,,,,,,,,,,,1.4,3.5,-2.1,-0.71,,
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Sun,2022-11-20,19:00,Qatar qa,0–2,ec Ecuador,67372.0,Al Bayt Stadium (Neutral Site),Daniele Orsato,Match Report,0.3,,,,1.0,1.2
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Mon,2022-11-21,16:00,England eng,6–2,ir IR Iran,45334.0,Khalifa International Stadium (Neutral Site),Raphael Claus,Match Report,2.1,,,,1.0,1.4
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Mon,2022-11-21,19:00,Senegal sn,0–2,nl Netherlands,41721.0,Al Thumama Stadium (Neutral Site),Wilton Sampaio,Match Report,0.9,,,,1.0,0.7
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Mon,2022-11-21,22:00,United States us,1–1,wls Wales,43418.0,Ahmed bin Ali Stadium (Neutral Site),Abdulrahman Ibrahim Al Jassim,Match Report,0.8,,,,1.0,1.5
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Tue,2022-11-22,13:00,Argentina ar,1–2,sa Saudi Arabia,88012.0,Lusail Iconic Stadium (Neutral Site),Slavko Vinčič,Match Report,2.2,,,,1.0,0.1
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Tue,2022-11-22,16:00,Denmark dk,0–0,tn Tunisia,42925.0,Education City Stadium (Neutral Site),César Arturo Ramos,Match Report,1.4,,,,1.0,0.9
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Tue,2022-11-22,19:00,Mexico mx,0–0,pl Poland,39369.0,Stadium 974 (Neutral Site),Chris Beath,Match Report,0.7,,,,1.0,0.9
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Tue,2022-11-22,22:00,France fr,4–1,au Australia,40875.0,Al Janoub Stadium (Neutral Site),Victor Gomes,Match Report,4.0,,,,1.0,0.5
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Wed,2022-11-23,13:00,Morocco ma,0–0,hr Croatia,59407.0,Al Bayt Stadium (Neutral Site),Fernando Rapallini,Match Report,0.4,,,,1.0,0.5
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Wed,2022-11-23,16:00,Germany de,1–2,jp Japan,42608.0,Khalifa International Stadium (Neutral Site),Iván Barton,Match Report,3.1,,,,1.0,1.5
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Wed,2022-11-23,19:00,Spain es,7–0,cr Costa Rica,40013.0,Al Thumama Stadium (Neutral Site),Mohammed Abdulla Hassan,Match Report,3.5,,,,1.0,0.0
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Wed,2022-11-23,22:00,Belgium be,1–0,ca Canada,40432.0,Ahmed bin Ali Stadium (Neutral Site),Janny Sikazwe,Match Report,0.8,,,,1.0,2.4
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Thu,2022-11-24,13:00,Switzerland ch,1–0,cm Cameroon,39089.0,Al Janoub Stadium (Neutral Site),Facundo Tello,Match Report,1.4,,,,1.0,0.7
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Thu,2022-11-24,16:00,Uruguay uy,0–0,kr Korea Republic,41663.0,Education City Stadium (Neutral Site),Clément Turpin,Match Report,0.6,,,,1.0,0.6
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Thu,2022-11-24,19:00,Portugal pt,3–2,gh Ghana,42662.0,Stadium 974 (Neutral Site),Ismail Elfath,Match Report,2.0,,,,1.0,0.9
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,Group stage,Thu,2022-11-24,22:00,Brazil br,2–0,rs Serbia,88103.0,Lusail Iconic Stadium (Neutral Site),Alireza Faghani,Match Report,2.4,,,,1.0,0.2
,,,1942_fixtures,https://fbref.com/en/comps/1/1942/schedule/1942-World-Cup-Scores-and-Fixtures,visible,,,,,,,,,,,,,,sched_all,,,,,,,,,,,,,,,,,
